order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4
4AB977,7161BD,C37828,69.95,2018-10-01 16:50:04.867,2018-10-01 16:50:05.227,TRUE,581,41,34112,34112,1,1,1,1
7B490B,368CC3,0ADC71,79.97,2018-09-25 02:29:43.993,2018-09-25 02:29:45.510,TRUE,634,29,14621,14621,1,1,1,1
C172DA,C1FC9E,6B6FAC,59.00,2018-09-24 22:56:04.060,2018-09-24 22:56:05.543,TRUE,744,26,60118-2703,60118-2703,1,1,1,1
42E406,FA9CEB,ED5D01,79.98,2018-09-23 20:21:20.000,2018-09-23 20:21:22.200,TRUE,594,57,75137,75137,1,1,1,1
46425E,317A06,8D665E,52.50,2018-09-18 06:07:45.203,2018-09-18 06:07:46.640,TRUE,611,20,27413,27413,1,1,1,1
82211B,B81283,6F498E,47.04,2018-09-04 22:38:01.120,2018-09-04 22:38:03.573,TRUE,611,22,17041,17041,1,1,1,1
3386E4,22EB99,B279D4,92.45,2018-10-11 18:07:45.887,2018-10-11 18:07:46.293,TRUE,755,42,12816,12816,1,1,1,1
FD3FE0,A61FA3,26ECA2,46.98,2018-10-07 01:58:22.797,2018-10-07 01:58:23.123,TRUE,611,20,60637,60637,1,1,1,1
0006D8,F245C6,6881F9,410.00,2018-10-06 22:57:15.733,2018-10-06 22:57:15.997,TRUE,633,40,99709,99709,1,1,1,1
6FAFE7,D7D309,C37828,71.92,2018-09-05 04:18:53.440,2018-09-05 04:18:54.737,TRUE,585,25,36442,36022,1,1,1,1
E75784,6EACE7,05BCA0,360.00,2018-10-05 16:47:38.400,2018-10-05 16:47:38.697,TRUE,644,26,78840,78840,1,1,1,1
68BE2D,C12224,B4645E,239.40,2018-08-29 15:30:54.373,2018-08-29 15:30:56.670,TRUE,659,44,77084,77084,1,1,1,1
F80A2C,83A8E0,C37828,72.41,2018-10-04 20:52:07.227,2018-10-04 20:52:07.663,TRUE,736,21,07087,07047,1,1,1,1
4CEAAF,29B980,26ECA2,52.66,2018-09-21 22:19:46.493,2018-09-21 22:19:47.930,TRUE,531,31,23503,23503,1,1,1,1
34B03F,1CAE7B,C37828,67.13,2018-10-08 19:35:55.373,2018-10-08 19:35:57.420,TRUE,558,27,07666,07666,1,1,1,1
B7FCEB,26745E,6F498E,124.77,2018-09-29 16:47:19.443,2018-09-29 16:47:19.847,TRUE,563,22,17050,17055,1,1,0,0
FDFF55,699557,CA5C3C,95.79,2018-09-22 21:15:24.777,2018-09-22 21:15:26.187,TRUE,743,28,87102,87102,1,1,1,1
F58E7F,AD5A9C,26ECA2,71.66,2018-09-06 03:52:14.067,2018-09-06 03:52:15.223,TRUE,749,20,08618,08618,1,1,1,1
499464,6423BE,E3FFE5,119.97,2018-10-14 04:03:03.777,2018-10-14 04:03:04.183,TRUE,565,30,60441,60441,1,1,1,NULL
A6788D,3859AC,ED5D01,89.98,2018-10-07 18:08:43.160,2018-10-07 18:08:43.503,TRUE,611,54,63109,63109,1,1,1,1
4E7532,3BAC28,B4645E,99.84,2018-09-29 03:59:20.973,2018-09-29 03:59:21.333,TRUE,766,71,14840,14840,1,1,1,1
A16057,7B58D9,B4645E,78.50,2018-09-11 19:45:07.860,2018-09-11 19:45:09.033,TRUE,750,48,08540,08540,1,1,1,1
1A6832,70DB17,DE18FA,795.00,2018-09-08 07:56:58.550,2018-09-08 07:56:59.707,TRUE,551,47,96761,96761,1,1,1,1
F1BDC1,FE4584,6F498E,63.27,2018-08-29 02:29:53.210,2018-08-29 02:29:54.723,TRUE,551,26,54220,54220,1,1,1,1
A5695C,305F94,26ECA2,80.21,2018-09-08 02:19:28.840,2018-09-08 02:19:30.073,TRUE,611,20,91342,91342,1,1,1,1
1DF5D0,9D5C61,26ECA2,9.13,2018-10-10 00:09:52.690,2018-10-10 00:09:53.020,TRUE,655,21,91803-2403,91803-2403,1,1,1,1
196FD8,681F7E,F72922,223.15,2018-10-09 00:26:31.383,2018-10-09 00:26:31.727,TRUE,719,47,27713,27713,1,1,1,1
DC133C,82513C,E3FFE5,46.49,2018-09-30 14:58:02.373,2018-09-30 14:58:02.920,TRUE,532,51,33024,33024,1,1,1,1
548F5C,BE4BD4,C37828,75.02,2018-09-22 19:12:09.277,2018-09-22 19:12:10.700,TRUE,611,20,93722,93722,1,1,1,1
09850E,8ED843,F72922,299.20,2018-10-14 21:37:28.433,2018-10-14 21:37:28.807,TRUE,718,37,93555,93555,1,1,1,NULL
4F50B0,802659,268696,42.80,2018-10-08 19:28:04.027,2018-10-08 19:28:04.340,TRUE,539,41,89141,89141,1,1,1,1
5AB8C9,8D08E8,0AF5A1,27.75,2018-10-08 10:03:17.763,2018-10-08 10:03:18.300,TRUE,611,19,90250,90250,1,1,1,1
964181,C8D3DC,E3FFE5,73.48,2018-10-04 22:19:27.627,2018-10-04 22:19:27.987,TRUE,544,32,48640,48640,1,1,1,1
58C209,76263C,24FBAF,97.20,2018-10-02 20:19:22.097,2018-10-02 20:19:22.410,TRUE,548,39,93212,93212,1,1,1,1
C1196C,24D1AB,6F498E,154.82,2018-08-31 13:26:01.823,2018-08-31 13:26:03.480,TRUE,536,31,20904,20904,1,1,1,1
BE06F0,FEBB1F,C37828,75.02,2018-10-01 16:35:39.113,2018-10-01 16:35:39.520,TRUE,611,20,94541,94541,1,1,1,1
8AF36D,FC9FF4,FDACE5,430.00,2018-08-31 21:59:13.687,2018-08-31 21:59:15.077,TRUE,561,36,70791,70791,1,1,1,1
229DA1,FB0CDF,6F498E,44.46,2018-10-07 12:56:33.170,2018-10-07 12:56:33.640,TRUE,627,23,60617,60617,1,1,1,1
5CAF95,1E5AC4,C37828,86.03,2018-10-05 18:10:48.600,2018-10-05 18:10:48.867,TRUE,509,26,89701,89706,1,1,1,1
10DEA7,E6BD0B,24FBAF,34.00,2018-10-04 23:27:52.883,2018-10-04 23:27:53.320,TRUE,568,34,26554,26554,1,1,1,1
5BA714,500FF0,05BCA0,112.50,2018-09-29 23:38:19.750,2018-09-29 23:38:20.060,TRUE,611,46,06787,06787,1,1,1,1
9C820C,C88545,0ADC71,99.00,2018-09-25 17:25:02.507,2018-09-25 17:25:04.100,TRUE,713,26,55102,55102,1,1,1,1
5D564F,ED9572,26ECA2,77.00,2018-09-01 23:02:22.970,2018-09-01 23:02:24.143,TRUE,651,27,99016,99037,1,1,1,1
027554,E4EB7C,26ECA2,91.98,2018-09-27 01:58:20.967,2018-09-27 01:58:21.230,TRUE,635,25,90606,90606,1,1,0,1
65D218,D891F4,E3FFE5,45.98,2018-09-09 01:52:39.870,2018-09-09 01:52:40.870,TRUE,635,50,37615,37615,1,1,1,1
4D3AF1,1AB466,E3FFE5,95.97,2018-10-05 05:16:22.757,2018-10-05 05:16:23.147,TRUE,509,31,60542,60542,1,1,1,1
A3D9E4,A0E60E,05BCA0,202.50,2018-10-04 12:04:16.107,2018-10-04 12:04:16.513,TRUE,656,35,80236,80236,1,1,1,1
71C19E,760A8B,0ADC71,107.00,2018-10-13 15:59:58.473,2018-10-13 15:59:58.770,TRUE,501,27,19702,19702,1,1,0,NULL
F6C09A,CC3E56,48D2B9,335.75,2018-10-08 16:57:13.807,2018-10-08 16:57:14.307,TRUE,577,52,75205,75205,1,1,1,1
EC8765,86CFF2,E3FFE5,73.48,2018-10-03 16:16:13.810,2018-10-03 16:16:14.323,TRUE,603,29,93245,93245,1,1,1,1
CAEAB9,911886,05BCA0,135.00,2018-10-02 15:54:18.727,2018-10-02 15:54:19.073,TRUE,614,25,11102,11102,1,1,1,1
D82A04,A494CE,E3FFE5,143.96,2018-09-09 23:12:01.007,2018-09-09 23:12:02.147,TRUE,464,43,93613,93613,1,1,1,0
95EA66,1E8D17,6DA378,162.06,2018-09-05 22:17:48.107,2018-09-05 22:17:49.393,TRUE,658,30,91423,90277,1,1,1,1
49A9EC,705D81,CA5C3C,46.79,2018-09-03 18:56:45.577,2018-09-03 18:56:46.810,TRUE,736,28,21224,21224,1,1,1,1
FEEC3D,79CA63,E3FFE5,80.96,2018-09-02 22:13:18.007,2018-09-02 22:13:19.303,TRUE,587,43,37923,37923,1,1,1,1
C1041B,EA8661,781325,84.87,2018-09-29 23:28:55.827,2018-09-29 23:28:56.283,TRUE,611,28,91723,89506,1,1,1,1
E61EEB,F6DF5B,6B6FAC,120.50,2018-09-28 10:48:34.427,2018-09-28 10:48:34.787,TRUE,700,45,98391-7476,98391-7476,1,1,1,1
B477FD,B9646C,3B88C5,48.75,2018-09-25 22:35:44.817,2018-09-25 22:35:46.363,TRUE,641,22,92324,92324,1,1,1,1
B1E808,A94E6D,8D665E,134.14,2018-09-16 18:31:21.100,2018-09-16 18:31:22.287,TRUE,683,28,90291,90291,1,1,1,1
5DA532,1DB77D,6F498E,64.82,2018-09-12 19:13:46.803,2018-09-12 19:13:47.930,TRUE,611,20,08724,08724,1,1,1,1
D45C1A,501C74,E3FFE5,35.98,2018-09-01 14:36:46.437,2018-09-01 14:36:47.543,TRUE,611,24,79720,79720,1,1,1,1
66A191,51888A,6F498E,112.52,2018-09-04 19:40:07.847,2018-09-04 19:40:09.410,TRUE,593,26,91752,91752,1,1,1,1
518AFC,3095BA,C37828,67.91,2018-09-28 21:05:22.820,2018-09-28 21:05:23.240,TRUE,433,33,39047,39047,1,1,1,1
9F54DF,112825,6881F9,38.00,2018-09-18 06:28:22.167,2018-09-18 06:28:23.637,TRUE,627,26,98607,98607,1,1,1,1
F687FA,4940E1,26ECA2,34.45,2018-09-14 17:50:01.793,2018-09-14 17:50:02.857,TRUE,609,23,85711,85711,1,1,1,1
E75698,AEC3B9,F72922,175.20,2018-10-11 21:55:26.890,2018-10-11 21:55:27.233,TRUE,584,26,10016,10016,1,1,1,1
55D20E,21540E,24FBAF,117.00,2018-10-01 18:10:56.763,2018-10-01 18:10:57.183,TRUE,715,30,83669,83669,1,1,1,1
914D4B,D688F5,B4645E,16.50,2018-09-29 23:49:10.573,2018-09-29 23:49:11.103,TRUE,586,45,24014,24014,1,1,1,1
DB0D88,C1AAC3,FDACE5,279.00,2018-10-12 15:03:33.047,2018-10-12 15:03:33.703,TRUE,544,42,94550,94550,1,1,1,NULL
EBDA11,1BEFC8,24FBAF,252.90,2018-10-09 16:56:49.050,2018-10-09 16:56:49.393,TRUE,723,28,74014,74014,1,1,1,1
66D7DE,FFE1C1,818121,31.50,2018-09-02 04:09:13.347,2018-09-02 04:09:14.533,TRUE,463,40,32137,32137,1,1,1,1
625791,2CAE8E,B4645E,50.58,2018-10-08 00:00:36.613,2018-10-08 00:00:37.283,TRUE,439,32,74066,74066,1,1,1,1
FBB925,3B0A42,C37828,79.95,2018-09-28 23:58:53.230,2018-09-28 23:58:53.650,TRUE,637,38,33144,33144,1,1,1,1
B168FD,41061D,8B9AB8,130.31,2018-10-04 22:05:53.587,2018-10-04 22:05:53.960,TRUE,515,22,90805,90805,1,1,1,1
10B48C,7141D1,C37828,69.95,2018-09-02 14:35:45.617,2018-09-02 14:35:47.760,TRUE,611,24,79424,79424,1,1,0,1
9F8F62,59BF0D,2526E8,348.00,2018-09-18 20:16:31.833,2018-09-18 20:16:35.130,TRUE,703,60,60062,60062,1,1,1,1
969254,8B6B31,8B9AB8,242.90,2018-09-03 06:58:32.167,2018-09-03 06:58:33.383,TRUE,611,23,85635,85282,1,1,1,1
912DD8,388F6C,6A6BC6,219.80,2018-09-28 21:41:00.997,2018-09-28 21:41:01.293,TRUE,611,46,43207,43207,1,1,1,1
501BF6,EBBD0D,3B88C5,46.50,2018-09-18 03:18:25.393,2018-09-18 03:18:26.987,TRUE,747,19,22193,22193,1,1,1,1
46E7B5,DDDB5C,C37828,74.56,2018-09-08 00:50:13.267,2018-09-08 00:50:33.447,TRUE,525,39,90047,90047,1,1,1,1
9FB573,33D035,C37828,80.06,2018-09-17 00:55:16.413,2018-09-17 00:55:17.540,TRUE,618,23,53575,53575,1,1,1,1
1E1C45,63B94F,6F498E,69.77,2018-09-07 23:55:48.373,2018-09-07 23:55:49.437,TRUE,578,51,70128,70128,1,1,0,0
8EBD52,B2A9A3,3F89E5,98.00,2018-09-14 16:29:19.933,2018-09-14 16:29:21.060,TRUE,723,20,01746,35401,1,1,1,1
13DDDC,64AD81,6B6FAC,108.00,2018-09-13 03:17:44.923,2018-09-13 03:17:45.910,TRUE,497,30,37027,37027,1,1,1,1
983252,9ED170,0ADC71,118.80,2018-09-12 19:00:52.753,2018-09-12 19:00:53.817,TRUE,512,26,90305,90305,1,1,0,1
C30DB7,172846,26ECA2,106.11,2018-08-29 07:19:06.287,2018-08-29 07:19:07.553,TRUE,585,22,90001,90001,1,1,1,1
6A0BBB,646627,24FBAF,201.20,2018-10-07 08:03:46.350,2018-10-07 08:03:46.633,TRUE,650,22,80521,80525,1,1,1,1
7DD74C,C8A27E,6F498E,65.15,2018-09-14 06:41:50.937,2018-09-14 06:41:52.670,TRUE,611,18,20901,20901,1,1,1,1
64D81F,2809E4,6F498E,149.99,2018-08-30 10:05:54.180,2018-08-30 10:05:55.757,TRUE,611,18,92507,92507,1,1,1,1
B3FEF7,2CF814,C37828,68.40,2018-10-09 03:45:57.057,2018-10-09 03:45:59.167,TRUE,577,27,11590,11590,1,1,1,1
1A0F8B,AF2D0F,6B6FAC,103.00,2018-10-08 21:05:41.060,2018-10-08 21:05:41.407,TRUE,571,52,94949-6811,94949-6811,1,1,1,1
229927,C0109E,6F498E,143.87,2018-09-13 15:04:50.963,2018-09-13 15:04:52.010,TRUE,445,23,02861,02861,1,1,1,1
4748D2,C9AAC0,6F498E,49.79,2018-09-05 20:26:58.900,2018-09-05 20:26:59.993,TRUE,669,21,83642,83642,1,1,1,1
0B77B5,245234,0B3A54,116.55,2018-10-13 17:48:06.063,2018-10-13 17:48:06.440,TRUE,452,52,30237,31601,1,1,1,NULL
AEDF2A,FE01E1,C37828,49.91,2018-09-08 02:47:08.207,2018-09-08 02:47:09.317,TRUE,611,26,76028,76028,1,1,1,1
1E0261,769598,E3FFE5,85.96,2018-08-31 21:42:27.677,2018-08-31 21:42:29.207,TRUE,479,40,92373,92373,1,1,1,1
B3504C,DF0CE2,0ADC71,107.00,2018-10-11 18:32:21.187,2018-10-11 18:32:21.610,TRUE,580,35,19067,18974,1,1,1,1
77D65C,32E6ED,E3FFE5,80.97,2018-09-21 14:08:16.750,2018-09-21 14:08:40.580,TRUE,730,29,32234,32222,1,1,1,1
A6BBFA,F8ED21,9C0B17,43.70,2018-09-18 04:55:45.263,2018-09-18 04:55:46.840,TRUE,659,29,80010,80010,1,1,1,1
57742C,7B48FF,6F498E,70.24,2018-09-07 07:16:58.040,2018-09-07 07:16:59.167,TRUE,678,23,92220,92220,1,1,1,1
EE4964,26284C,E3FFE5,15.00,2018-09-06 12:01:08.833,2018-09-06 12:01:09.927,TRUE,573,52,43113,43113,1,1,1,1
D99CA4,4BCD34,B4645E,223.30,2018-09-01 16:36:54.290,2018-09-01 16:36:55.477,TRUE,640,59,17104,17104,1,1,1,1
1899FE,D7F2F2,EB60E6,449.99,2018-10-07 16:47:01.707,2018-10-07 16:47:02.157,TRUE,444,30,01801,01801,1,0,0,0
BB2D9B,F2945A,B4645E,107.97,2018-10-06 23:59:27.387,2018-10-06 23:59:27.763,TRUE,532,32,90605,90605,1,1,1,1
4AF352,4A0893,6B6FAC,75.00,2018-09-23 03:22:21.617,2018-09-23 03:22:24.380,TRUE,792,29,63143-2428,63143-2428,1,1,1,1
7C2A60,BFAABF,6B6FAC,70.91,2018-09-08 04:30:34.153,2018-09-08 04:30:35.280,TRUE,665,22,07111-2365,07111-2365,1,1,1,1
C132F9,0020A2,B4645E,74.80,2018-10-02 15:16:10.883,2018-10-02 15:16:11.227,TRUE,801,57,77004,77706,1,1,1,1
99EA10,B917F1,B279D4,49.83,2018-10-01 23:16:57.510,2018-10-01 23:16:57.887,TRUE,562,58,98022,98022,1,1,1,1
5F5705,33E495,05BCA0,75.00,2018-10-01 03:08:40.357,2018-10-01 03:08:40.607,TRUE,759,47,85248,85248,1,1,1,1
F0EB45,BF13E5,6F498E,109.88,2018-09-27 23:12:00.203,2018-09-27 23:12:00.517,TRUE,573,31,10307,10307,1,1,1,1
CE8476,E5A510,9C0B17,75.65,2018-09-18 20:34:21.917,2018-09-18 20:34:23.603,TRUE,623,24,78065,78229,1,1,1,1
664A7E,AE76D7,6EA30D,56.14,2018-09-15 00:32:36.513,2018-09-15 00:32:37.560,TRUE,1,29,95815,95815,1,1,1,1
A0833E,8B1A31,6F498E,241.82,2018-09-07 09:38:21.997,2018-09-07 09:38:23.200,TRUE,536,26,18201-4720,18201-4720,1,1,1,1
D3083C,2114DE,C37828,67.22,2018-09-01 16:21:29.627,2018-09-01 16:21:30.843,TRUE,605,22,93221,93221,1,1,1,1
5B16A1,15A9FE,24FBAF,42.00,2018-10-08 00:38:08.447,2018-10-08 00:38:08.840,TRUE,607,34,27937,23851,1,1,1,1
D3B73F,3B4E14,818121,31.50,2018-09-28 11:05:34.617,2018-09-28 11:05:35.117,TRUE,525,26,10030,10030,1,1,1,1
D47EB4,5D8C2C,3F89E5,98.00,2018-09-23 20:41:16.577,2018-09-23 20:41:18.027,TRUE,611,21,38930,38655,1,1,1,1
FA56B0,087EC6,E3FFE5,71.23,2018-09-19 00:23:30.710,2018-09-19 00:23:32.273,TRUE,517,28,43227,43227,1,1,1,1
4AF739,C9F52E,26ECA2,66.74,2018-09-13 17:58:49.537,2018-09-13 17:58:50.570,TRUE,611,47,76033,76033,1,1,1,1
0DFF26,DC6477,B4645E,193.50,2018-09-29 16:58:21.010,2018-09-29 16:58:21.400,TRUE,681,50,78251,78251,1,1,1,1
84F0FB,16EE5B,26ECA2,31.58,2018-09-07 15:47:45.583,2018-09-07 15:47:46.960,TRUE,606,27,91706,91706,1,1,1,1
99F12A,A94FC8,C37828,94.95,2018-09-06 22:15:08.907,2018-09-06 22:15:10.097,TRUE,532,28,79701,79701,1,1,0,0
94BF2B,04B71A,9C0B17,80.00,2018-09-24 18:37:03.130,2018-09-24 18:37:04.753,TRUE,590,44,93257,93257,1,1,1,1
6BCA2F,858F31,B4645E,55.30,2018-09-05 03:00:57.797,2018-09-05 03:00:59.170,TRUE,714,47,11234,11234,1,1,1,1
DA9786,C3C99D,9C0B17,42.50,2018-10-13 19:30:00.980,2018-10-13 19:30:01.480,TRUE,564,58,60563,60563,1,1,1,1
4D9B99,F38874,05BCA0,75.00,2018-09-30 22:41:05.157,2018-09-30 22:41:07.627,TRUE,611,26,30318,30318,1,1,1,1
0B0173,122FAE,6B6FAC,66.00,2018-10-14 14:23:00.137,2018-10-14 14:23:00.450,TRUE,548,30,06902-5313,06902-5313,1,1,1,NULL
6D60CA,705F50,6F498E,182.11,2018-09-22 07:36:55.053,2018-09-22 07:36:56.693,TRUE,586,19,94702,94702,1,1,1,1
C71E4A,58639B,E3FFE5,116.97,2018-09-21 14:04:03.093,2018-09-21 14:05:48.010,TRUE,551,39,07626,07626,1,1,1,1
7C0C8F,EF96E2,0AF5A1,68.95,2018-10-05 21:31:32.103,2018-10-05 21:31:32.400,TRUE,611,18,19966,19966,1,1,1,1
4BE26B,E60BC8,9C0B17,87.00,2018-10-05 16:28:43.280,2018-10-05 16:28:43.577,TRUE,611,42,74745,74745,1,1,1,1
5D1CCF,F51AC7,311C16,159.77,2018-09-29 20:13:59.690,2018-09-29 20:14:00.033,TRUE,762,43,90275,90275,1,1,1,1
CDC6CD,0F2F82,2BB3C5,147.30,2018-09-07 22:53:44.600,2018-09-07 22:53:45.787,TRUE,601,35,22314,22314,1,1,1,1
D1B1A2,950AF7,3B88C5,47.98,2018-09-27 02:51:44.023,2018-09-27 02:51:44.633,TRUE,567,31,85342,85342,1,1,1,1
3BC3B8,75C090,6F498E,69.17,2018-09-11 17:20:29.807,2018-09-11 17:20:30.807,TRUE,609,20,95407,95407,1,1,1,1
D21BC2,4C4E07,E3FFE5,131.72,2018-09-23 14:56:42.873,2018-09-23 14:56:44.953,TRUE,795,41,33033,33033,1,1,1,1
5FDFE1,9DC805,79F48C,89.04,2018-09-11 13:19:28.300,2018-09-11 13:19:29.393,TRUE,734,54,72012,72012,1,1,1,1
05E176,F25FFF,8D665E,175.00,2018-09-06 20:35:31.260,2018-09-06 20:35:32.403,TRUE,395,25,23435,22201,1,1,1,1
E94E71,FEB1FD,0B3A54,274.00,2018-10-13 21:51:26.887,2018-10-13 21:51:27.247,TRUE,754,34,36116,36116,1,1,1,NULL
836328,3B42AE,6F498E,225.74,2018-10-10 06:33:08.747,2018-10-10 06:33:09.153,TRUE,524,24,49519,49519,1,1,1,1
FE87EF,C00C66,8B9AB8,343.53,2018-09-30 04:01:46.457,2018-09-30 04:01:46.893,TRUE,521,30,92024,92024,1,1,1,1
A5D20C,354092,8B9AB8,203.68,2018-09-12 11:05:03.940,2018-09-12 11:05:05.047,TRUE,611,24,90012,90012,1,1,1,1
954B59,B86A23,C37828,76.41,2018-09-06 04:38:18.083,2018-09-06 04:38:19.333,TRUE,582,30,19124,19124,1,1,1,1
22C460,F3C2F2,F72922,152.15,2018-10-09 04:06:54.013,2018-10-09 04:06:54.293,TRUE,690,28,48038,48038,1,1,1,1
2325EC,45DBBF,3B88C5,64.98,2018-09-19 14:38:18.993,2018-09-19 14:38:21.023,TRUE,573,19,11520,11520,1,1,1,1
4E52A8,2C3C0F,8D665E,141.30,2018-10-07 03:14:38.040,2018-10-07 03:14:38.823,TRUE,721,28,94612,94612,1,1,1,1
454EB4,706538,6881F9,86.00,2018-09-29 10:45:51.083,2018-09-29 10:45:51.490,TRUE,802,30,61606,61606,1,1,1,1
267AC3,2D82C1,32BC4E,105.00,2018-09-27 18:18:26.427,2018-09-27 18:18:26.787,TRUE,524,54,85283,85283,1,1,1,1
B126D2,9C5210,86F35F,90.00,2018-09-25 22:21:05.590,2018-09-25 22:21:06.963,TRUE,595,29,75006,75220,1,1,1,1
4A9AE6,146528,9C0B17,42.40,2018-08-30 08:28:59.423,2018-08-30 08:29:00.673,TRUE,492,23,49014,49014,1,1,1,0
F15AAD,C42FA8,26ECA2,113.09,2018-10-05 03:09:07.180,2018-10-05 03:09:07.870,TRUE,611,24,92154,92154,1,1,1,1
B53F9C,95D12C,6F498E,65.89,2018-10-02 02:48:24.807,2018-10-02 02:48:25.197,TRUE,614,20,46356,46356,1,1,1,1
09F011,B7D696,C37828,115.16,2018-09-05 03:07:30.257,2018-09-05 03:07:31.507,TRUE,586,26,95632,95632,1,1,1,1
96ADF3,0846E9,8D665E,39.56,2018-09-22 01:33:32.457,2018-09-22 01:33:33.943,TRUE,611,19,27284,94118,1,1,1,1
FA5FE5,99E9AD,9C0B17,45.00,2018-09-19 18:13:50.390,2018-09-19 18:13:51.860,TRUE,1,40,98146-2936,98146-2936,1,1,1,1
353BE6,379A19,C37828,49.91,2018-09-10 16:08:16.523,2018-09-10 16:08:17.603,TRUE,678,23,77057,77057,1,1,1,1
A14E93,9B8A86,3CF686,62.63,2018-09-08 19:56:21.110,2018-09-08 19:56:22.140,TRUE,575,74,70452,70452,1,1,1,1
179B42,F8ABBE,0FFBC9,47.00,2018-10-06 01:50:51.353,2018-10-06 01:50:52.073,TRUE,609,40,75041,75041,1,1,1,1
E71AB9,4C11D0,ED5D01,137.97,2018-09-24 15:19:24.070,2018-09-24 15:19:25.663,TRUE,546,69,10552,10552,1,1,1,0
6E8715,EABF67,0FFBC9,47.00,2018-10-09 23:00:52.713,2018-10-09 23:00:53.227,TRUE,605,53,95823,95823,1,1,1,0
E4F55A,4BDBDA,6F498E,58.79,2018-09-09 15:57:05.567,2018-09-09 15:57:06.737,TRUE,434,24,07060,07060,1,1,1,1
B2DA43,9236AE,24FBAF,227.50,2018-10-10 23:02:44.420,2018-10-10 23:02:45.000,TRUE,530,25,76048,76082,1,1,1,1
21710A,29C945,3B88C5,48.75,2018-09-02 06:33:30.480,2018-09-02 06:33:31.853,TRUE,646,19,78242,78242,1,1,1,1
A2E713,15BE82,24FBAF,81.00,2018-10-03 17:45:20.990,2018-10-03 17:45:21.540,TRUE,611,20,65610,65610,1,1,1,1
687B3E,A54DDB,8D665E,62.48,2018-09-21 06:23:31.710,2018-09-21 06:23:33.350,TRUE,611,22,21401,21401,1,1,1,1
0903F5,D6AEB1,C37828,74.90,2018-09-15 23:01:00.580,2018-09-15 23:01:01.673,TRUE,611,33,75019,75019,1,1,1,1
D4B4EB,F237D9,C37828,60.91,2018-10-11 17:42:24.813,2018-10-11 17:42:25.220,TRUE,653,26,28205,28205,1,1,1,1
F7CA40,BD73F1,6F498E,143.58,2018-09-28 21:53:47.177,2018-09-28 21:53:47.490,TRUE,507,38,40121,40121,1,0,0,0
CF8BF0,C526A1,3CF686,66.23,2018-09-13 16:26:24.017,2018-09-13 16:26:25.170,TRUE,610,57,71104,71104,1,1,1,1
06D075,8A0024,05BCA0,75.00,2018-10-13 21:01:58.680,2018-10-13 21:01:59.057,TRUE,627,24,90015,90015,1,1,1,NULL
C38B56,6D9A4E,C37828,76.16,2018-09-11 02:18:13.720,2018-09-11 02:19:51.303,TRUE,611,21,11367,11367,1,1,1,1
045668,FCBD62,E3FFE5,44.99,2018-09-21 17:35:48.160,2018-09-21 17:40:08.443,TRUE,611,29,78641,78641,1,1,1,1
26B0A1,122F00,C37828,71.31,2018-09-17 17:37:46.070,2018-09-17 17:37:47.537,TRUE,592,22,87114,87114,1,1,1,1
24F749,AADB23,26ECA2,86.40,2018-10-14 00:37:52.277,2018-10-14 00:37:52.607,TRUE,602,25,34787-5633,34787-5633,1,1,1,NULL
6EC65B,F0AB53,C37828,63.01,2018-10-01 15:33:20.060,2018-10-01 15:33:20.373,TRUE,611,32,80640,80111,1,1,1,1
71CE16,1CB133,6EA30D,57.90,2018-09-30 04:45:18.123,2018-09-30 04:45:18.453,TRUE,611,26,44132,44132,1,1,1,1
FE9D44,C798BE,8D665E,80.04,2018-09-14 07:33:19.297,2018-09-14 07:33:20.640,TRUE,559,30,91324,91324,1,1,0,1
10F062,444E61,26ECA2,98.60,2018-10-03 23:40:20.497,2018-10-03 23:40:20.890,TRUE,622,21,89149,89149,1,1,1,1
FD1332,35512A,8D665E,109.40,2018-09-10 19:15:24.247,2018-09-10 19:15:25.280,TRUE,739,19,95991,95991,1,1,1,1
92F1C2,C60687,6F498E,64.77,2018-09-02 22:45:55.827,2018-09-02 22:45:56.967,TRUE,611,20,81005,81005,1,1,1,1
E325EF,BC5798,C37828,75.02,2018-10-10 05:16:13.380,2018-10-10 05:16:13.787,TRUE,611,21,91402,91402,1,1,1,1
53A35E,A95D0B,0ADC71,90.25,2018-09-21 02:28:12.887,2018-09-21 02:28:15.870,TRUE,596,29,95138,95138,1,1,1,1
EAA4BA,D06DC8,6F498E,64.77,2018-09-08 04:15:22.390,2018-09-08 04:15:23.610,TRUE,611,18,30043,30043,1,1,1,1
184863,EC5F9D,24FBAF,155.88,2018-10-12 16:32:36.307,2018-10-12 16:32:36.680,TRUE,611,21,71744,71744,1,1,1,1
3C6299,0729D0,0B3A54,155.00,2018-10-12 13:54:38.433,2018-10-12 13:54:38.777,TRUE,659,22,11216,11216,1,1,1,1
E42DC2,95124A,9C0B17,61.60,2018-09-30 13:03:14.297,2018-09-30 13:03:14.593,TRUE,589,43,16365,16365,1,1,1,1
5C63FB,46D959,6B6FAC,77.57,2018-09-20 03:12:08.827,2018-09-20 03:12:10.297,TRUE,665,23,10454-2634,10454-2634,1,1,1,1
D8EBD7,9B7AD8,8D665E,134.14,2018-09-15 10:43:56.950,2018-09-15 10:43:58.077,TRUE,531,28,90026,90026,1,1,1,1
