,order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4,orders,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,merchant_order_amount_cum_sum,merchant_orders_cum_sum,merchant_order_amount_cum_avg,merchant_paid_installment_1_ratio,merchant_paid_installment_2_ratio,merchant_paid_installment_3_ratio,merchant_paid_installment_4_ratio,order_amount_to_merchant_avg_ratio
2230,81B75B,35CD2B,32BC4E,75.0,2018-10-07 02:14:33.323,2018-10-07 02:14:33.680,True,768,29,48377,48377,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
2231,C970CC,C1E87B,32BC4E,135.31,2018-10-07 17:28:48.747,2018-10-07 17:28:49.043,True,611,20,10506,78705,1.0,1,1.0,1.0,1,135.31,1,135.31,1.0,1,1.0,1.0,135.31,1,135.31,1.0,1,1.0,1.0,135.31,1,135.31,1.0,1,1.0,1.0,1.0
2232,DF1E8F,1440D1,32BC4E,97.2,2018-10-08 13:48:14.383,2018-10-08 13:48:14.727,True,542,28,33139,12946,1.0,1,1.0,1.0,1,97.2,1,97.2,1.0,1,1.0,1.0,97.2,1,97.2,1.0,1,1.0,1.0,97.2,1,97.2,1.0,1,1.0,1.0,1.0
2233,181DC3,E64984,32BC4E,495.0,2018-10-09 03:06:04.970,2018-10-09 03:06:05.610,True,803,56,33616-1329,33616-1329,1.0,1,1.0,1.0,1,495.0,1,495.0,1.0,1,1.0,1.0,495.0,1,495.0,1.0,1,1.0,1.0,495.0,1,495.0,1.0,1,1.0,1.0,1.0
2234,E8CBAD,A6A151,32BC4E,400.0,2018-10-11 03:29:16.157,2018-10-11 03:29:16.550,True,611,43,80211,80211,1.0,1,1.0,1.0,1,400.0,1,400.0,1.0,1,1.0,1.0,400.0,1,400.0,1.0,1,1.0,1.0,400.0,1,400.0,1.0,1,1.0,1.0,1.0
2235,0BAA51,277D66,32BC4E,345.0,2018-10-11 14:36:26.270,2018-10-11 14:36:26.643,True,503,54,20007-1367,20007-1367,1.0,1,1.0,1.0,1,345.0,1,345.0,1.0,1,1.0,1.0,345.0,1,345.0,1.0,1,1.0,1.0,345.0,1,345.0,1.0,1,1.0,1.0,1.0
2236,0FEB39,E596B3,32BC4E,145.0,2018-10-12 00:31:43.033,2018-10-12 00:31:43.440,True,592,56,07860,07860,1.0,1,1.0,1.0,1,145.0,1,145.0,1.0,1,1.0,1.0,145.0,1,145.0,1.0,1,1.0,1.0,145.0,1,145.0,1.0,1,1.0,1.0,1.0
2237,E83051,FF6E1A,32BC4E,70.36,2018-10-12 19:09:50.307,2018-10-12 19:09:50.653,True,476,41,78251,78251,1.0,1,1.0,,1,70.36,1,70.36,1.0,1,1.0,0.0,70.36,1,70.36,1.0,1,1.0,0.0,70.36,1,70.36,1.0,1,1.0,0.0,1.0
2238,7430DA,A3B506,32BC4E,113.66,2018-10-12 22:48:18.100,2018-10-12 22:48:18.490,True,772,37,78749,78749,1.0,1,1.0,,1,113.66,1,113.66,1.0,1,1.0,0.0,113.66,1,113.66,1.0,1,1.0,0.0,113.66,1,113.66,1.0,1,1.0,0.0,1.0
2239,15A0CB,5D1B6D,32BC4E,200.0,2018-10-12 23:35:27.813,2018-10-12 23:35:28.220,True,686,54,60101,60101,1.0,1,1.0,,1,200.0,1,200.0,1.0,1,1.0,0.0,200.0,1,200.0,1.0,1,1.0,0.0,200.0,1,200.0,1.0,1,1.0,0.0,1.0
2240,E4302F,E51173,32BC4E,120.0,2018-10-13 22:30:42.547,2018-10-13 22:30:42.937,True,502,21,80249,80249,1.0,1,1.0,1.0,1,120.0,1,120.0,1.0,1,1.0,1.0,120.0,1,120.0,1.0,1,1.0,1.0,120.0,1,120.0,1.0,1,1.0,1.0,1.0
2241,E12569,54C3F7,32BC4E,125.0,2018-10-14 03:29:23.400,2018-10-14 03:29:23.790,True,598,64,02719,02719,1.0,1,1.0,,1,125.0,1,125.0,1.0,1,1.0,0.0,125.0,1,125.0,1.0,1,1.0,0.0,125.0,1,125.0,1.0,1,1.0,0.0,1.0
2242,CB1168,CFBA63,32BC4E,425.0,2018-10-14 16:21:36.977,2018-10-14 16:21:37.290,True,812,47,74114,74114,1.0,1,1.0,,1,425.0,1,425.0,1.0,1,1.0,0.0,425.0,1,425.0,1.0,1,1.0,0.0,425.0,1,425.0,1.0,1,1.0,0.0,1.0
2243,1A50B6,E1DF7D,32BC4E,265.21,2018-10-14 17:13:41.067,2018-10-14 17:13:41.630,True,642,42,78624,78624,1.0,1,1.0,,1,265.21,1,265.21,1.0,1,1.0,0.0,265.21,1,265.21,1.0,1,1.0,0.0,265.21,1,265.21,1.0,1,1.0,0.0,1.0
2244,5CE9FC,EF3B9D,32BC4E,264.57,2018-10-14 17:50:40.367,2018-10-14 17:50:40.927,True,785,28,91403,90025,1.0,1,1.0,,1,264.57,1,264.57,1.0,1,1.0,0.0,264.57,1,264.57,1.0,1,1.0,0.0,264.57,1,264.57,1.0,1,1.0,0.0,1.0
2245,037E54,D995EE,32BC4E,105.0,2018-10-14 19:29:56.487,2018-10-14 19:29:57.220,True,537,52,60013,60013,1.0,1,1.0,1.0,1,105.0,1,105.0,1.0,1,1.0,1.0,105.0,1,105.0,1.0,1,1.0,1.0,105.0,1,105.0,1.0,1,1.0,1.0,1.0
2246,D2464B,5187BD,32BC4E,81.66,2018-10-14 19:46:44.967,2018-10-14 19:46:45.370,True,611,27,10701,10701,1.0,1,1.0,,1,81.66,1,81.66,1.0,1,1.0,0.0,81.66,1,81.66,1.0,1,1.0,0.0,81.66,1,81.66,1.0,1,1.0,0.0,1.0
2247,B8DBAF,F0844E,32BC4E,395.0,2018-10-14 22:49:29.400,2018-10-14 22:49:29.777,True,811,47,83605,83605,1.0,1,1.0,,1,395.0,1,395.0,1.0,1,1.0,0.0,395.0,1,395.0,1.0,1,1.0,0.0,395.0,1,395.0,1.0,1,1.0,0.0,1.0
2248,F3AD07,BF1790,34B501,121.13,2018-08-29 19:07:33.580,2018-08-29 19:07:35.423,True,739,37,33810,33810,1.0,1,1.0,1.0,1,121.13,1,121.13,1.0,1,1.0,1.0,121.13,1,121.13,1.0,1,1.0,1.0,121.13,1,121.13,1.0,1,1.0,1.0,1.0
2249,4EC30E,985D18,34B501,225.25,2018-08-30 04:11:45.750,2018-08-30 04:11:47.373,True,574,29,94597,94597,1.0,1,1.0,1.0,1,225.25,1,225.25,1.0,1,1.0,1.0,225.25,1,225.25,1.0,1,1.0,1.0,225.25,1,225.25,1.0,1,1.0,1.0,1.0
2250,3672B4,D9E79C,34B501,127.5,2018-08-30 22:24:58.820,2018-08-30 22:25:00.147,True,727,29,48302,48302,1.0,1,1.0,1.0,1,127.5,1,127.5,1.0,1,1.0,1.0,127.5,1,127.5,1.0,1,1.0,1.0,127.5,1,127.5,1.0,1,1.0,1.0,1.0
2251,F4BA97,C7596B,34B501,436.5,2018-09-01 18:02:28.697,2018-09-01 18:02:29.933,True,495,52,94608,94608,1.0,0,0.0,0.0,1,436.5,1,436.5,1.0,0,0.0,0.0,436.5,1,436.5,1.0,0,0.0,0.0,436.5,1,436.5,1.0,0,0.0,0.0,1.0
2252,862A3B,8AFF9D,34B501,408.0,2018-09-04 22:09:03.563,2018-09-04 22:09:04.690,True,669,56,95120,95120,1.0,1,1.0,1.0,1,408.0,1,408.0,1.0,1,1.0,1.0,408.0,1,408.0,1.0,1,1.0,1.0,408.0,1,408.0,1.0,1,1.0,1.0,1.0
2253,19A045,3320FC,34B501,225.0,2018-09-14 00:53:38.143,2018-09-14 00:53:39.300,True,611,37,94103,94103,1.0,1,1.0,1.0,1,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,225.0,1,225.0,1.0,1,1.0,1.0,1.0
2254,D79A2D,FC8196,34B501,310.25,2018-09-20 07:14:01.950,2018-09-20 07:14:03.480,True,611,60,92024,92024,1.0,1,1.0,1.0,1,310.25,1,310.25,1.0,1,1.0,1.0,310.25,1,310.25,1.0,1,1.0,1.0,310.25,1,310.25,1.0,1,1.0,1.0,1.0
2255,6268B7,783310,34B501,462.72,2018-09-23 03:06:31.067,2018-09-23 03:06:32.583,True,722,27,10038,10038,1.0,1,1.0,1.0,1,462.72,1,462.72,1.0,1,1.0,1.0,462.72,1,462.72,1.0,1,1.0,1.0,462.72,1,462.72,1.0,1,1.0,1.0,1.0
2256,F4B28A,194577,34B501,121.13,2018-09-25 18:39:52.967,2018-09-25 18:39:55.623,True,611,49,46123,46123,1.0,1,1.0,1.0,1,121.13,1,121.13,1.0,1,1.0,1.0,121.13,1,121.13,1.0,1,1.0,1.0,121.13,1,121.13,1.0,1,1.0,1.0,1.0
2257,551872,FC8196,34B501,625.0,2018-09-27 01:35:37.197,2018-09-27 01:35:38.713,True,611,60,92024,92024,1.0,1,1.0,1.0,1,625.0,1,625.0,1.0,1,1.0,1.0,625.0,1,625.0,1.0,1,1.0,1.0,625.0,1,625.0,1.0,1,1.0,1.0,1.0
2258,3F9F5D,F67666,34B501,155.0,2018-10-01 23:10:29.690,2018-10-01 23:10:30.063,True,642,37,94561,94561,1.0,1,1.0,1.0,1,155.0,1,155.0,1.0,1,1.0,1.0,155.0,1,155.0,1.0,1,1.0,1.0,155.0,1,155.0,1.0,1,1.0,1.0,1.0
2259,B507DA,5FE3F9,34B501,75.0,2018-10-02 14:42:37.267,2018-10-02 14:42:37.723,True,693,28,33196,33196,1.0,1,1.0,1.0,1,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,75.0,1,75.0,1.0,1,1.0,1.0,1.0
2260,F48FEB,66E2E7,34B501,255.0,2018-10-03 00:35:59.090,2018-10-03 00:35:59.637,True,761,32,01984,01984,1.0,1,1.0,1.0,1,255.0,1,255.0,1.0,1,1.0,1.0,255.0,1,255.0,1.0,1,1.0,1.0,255.0,1,255.0,1.0,1,1.0,1.0,1.0
2261,85A7A0,8199FE,34B501,195.0,2018-10-07 02:41:11.230,2018-10-07 02:41:11.650,True,542,29,92507,92507,1.0,1,1.0,1.0,1,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,195.0,1,195.0,1.0,1,1.0,1.0,1.0
2262,92ABE5,99B9FE,34B501,198.0,2018-10-09 04:03:37.163,2018-10-09 04:03:37.553,True,611,21,08904,08904,1.0,1,1.0,1.0,1,198.0,1,198.0,1.0,1,1.0,1.0,198.0,1,198.0,1.0,1,1.0,1.0,198.0,1,198.0,1.0,1,1.0,1.0,1.0
2263,4A6E5F,4D529C,34B501,208.25,2018-10-10 06:16:46.507,2018-10-10 06:16:46.897,True,579,45,97006,97006,1.0,1,1.0,1.0,1,208.25,1,208.25,1.0,1,1.0,1.0,208.25,1,208.25,1.0,1,1.0,1.0,208.25,1,208.25,1.0,1,1.0,1.0,1.0
2264,5DDF62,8D486A,34B501,265.0,2018-10-10 20:19:28.070,2018-10-10 20:19:28.383,True,773,32,07024,07024,1.0,1,1.0,1.0,1,265.0,1,265.0,1.0,1,1.0,1.0,265.0,1,265.0,1.0,1,1.0,1.0,265.0,1,265.0,1.0,1,1.0,1.0,1.0
2265,98E9BF,604207,34B501,191.25,2018-10-11 13:16:12.967,2018-10-11 13:16:13.407,True,644,48,05452,05452,1.0,1,1.0,0.0,1,191.25,1,191.25,1.0,1,1.0,0.0,191.25,1,191.25,1.0,1,1.0,0.0,191.25,1,191.25,1.0,1,1.0,0.0,1.0
2266,66531D,4D529C,34B501,265.0,2018-10-11 19:23:42.000,2018-10-11 19:23:42.330,True,579,45,97006,97006,1.0,1,1.0,1.0,1,265.0,1,265.0,1.0,1,1.0,1.0,265.0,1,265.0,1.0,1,1.0,1.0,265.0,1,265.0,1.0,1,1.0,1.0,1.0
2267,045492,035E43,34B501,276.25,2018-10-12 10:54:48.637,2018-10-12 10:54:48.967,True,491,45,20613,20613,1.0,1,1.0,,1,276.25,1,276.25,1.0,1,1.0,0.0,276.25,1,276.25,1.0,1,1.0,0.0,276.25,1,276.25,1.0,1,1.0,0.0,1.0
2268,79CB22,720AC9,34B501,225.25,2018-10-14 19:14:37.837,2018-10-14 19:14:38.273,True,667,37,01913,01913,1.0,1,1.0,1.0,1,225.25,1,225.25,1.0,1,1.0,1.0,225.25,1,225.25,1.0,1,1.0,1.0,225.25,1,225.25,1.0,1,1.0,1.0,1.0
2269,36AEC6,DA2ED5,362777,152.2,2018-08-31 18:52:51.000,2018-08-31 18:52:52.173,True,716,42,11209,11209,1.0,1,1.0,1.0,1,152.2,1,152.2,1.0,1,1.0,1.0,152.2,1,152.2,1.0,1,1.0,1.0,152.2,1,152.2,1.0,1,1.0,1.0,1.0
2270,355913,443250,362777,367.36,2018-10-10 03:56:43.850,2018-10-10 03:56:44.413,True,611,37,30060,30060,1.0,1,1.0,1.0,1,367.36,1,367.36,1.0,1,1.0,1.0,367.36,1,367.36,1.0,1,1.0,1.0,367.36,1,367.36,1.0,1,1.0,1.0,1.0
2271,1733F2,E44CBA,3726E2,494.86,2018-08-29 13:08:58.613,2018-08-29 13:08:59.910,True,611,35,08103,08103,1.0,1,1.0,1.0,1,494.86,1,494.86,1.0,1,1.0,1.0,494.86,1,494.86,1.0,1,1.0,1.0,494.86,1,494.86,1.0,1,1.0,1.0,1.0
2272,E57925,910449,3726E2,335.9,2018-08-29 13:52:32.353,2018-08-29 13:52:33.620,True,569,46,36916,36916,1.0,0,1.0,0.0,1,335.9,1,335.9,1.0,0,1.0,0.0,335.9,1,335.9,1.0,0,1.0,0.0,335.9,1,335.9,1.0,0,1.0,0.0,1.0
2273,99325D,ED47F0,3726E2,432.16,2018-08-30 04:28:53.180,2018-08-30 04:28:54.630,True,695,41,97317,97317,1.0,1,1.0,1.0,1,432.16,1,432.16,1.0,1,1.0,1.0,432.16,1,432.16,1.0,1,1.0,1.0,432.16,1,432.16,1.0,1,1.0,1.0,1.0
2274,C8ABEF,E22B70,3726E2,169.09,2018-08-30 04:33:25.000,2018-08-30 04:33:26.420,True,632,37,95207,95207,1.0,1,0.0,1.0,1,169.09,1,169.09,1.0,1,0.0,1.0,169.09,1,169.09,1.0,1,0.0,1.0,169.09,1,169.09,1.0,1,0.0,1.0,1.0
2275,9727C1,C93630,3726E2,119.97,2018-09-02 15:04:56.117,2018-09-02 15:04:57.430,True,472,56,60154,60154,1.0,1,1.0,1.0,1,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,1.0
2276,FBEEDC,DBF0F9,3726E2,235.95,2018-09-02 19:59:43.420,2018-09-02 19:59:44.483,True,644,33,20611,20611,1.0,1,1.0,1.0,1,235.95,1,235.95,1.0,1,1.0,1.0,235.95,1,235.95,1.0,1,1.0,1.0,235.95,1,235.95,1.0,1,1.0,1.0,1.0
2277,E693C3,808799,3726E2,119.97,2018-09-03 21:27:39.490,2018-09-03 21:27:40.723,True,539,47,53181,53181,1.0,1,1.0,1.0,1,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,1.0
2278,8DEED4,F3AF53,3726E2,1444.59,2018-09-04 20:12:45.883,2018-09-04 20:12:47.277,True,568,31,30809,30907,1.0,1,1.0,1.0,1,1444.59,1,1444.59,1.0,1,1.0,1.0,1444.59,1,1444.59,1.0,1,1.0,1.0,1444.59,1,1444.59,1.0,1,1.0,1.0,1.0
2279,BD3756,48EEF0,3726E2,339.9,2018-09-06 16:33:37.583,2018-09-06 16:33:38.833,True,454,70,64134,64134,1.0,1,0.0,1.0,1,339.9,1,339.9,1.0,1,0.0,1.0,339.9,1,339.9,1.0,1,0.0,1.0,339.9,1,339.9,1.0,1,0.0,1.0,1.0
2280,3B5BF7,E54997,3726E2,189.95,2018-09-06 21:19:35.020,2018-09-06 21:19:36.393,True,475,53,65301,65301,1.0,1,1.0,1.0,1,189.95,1,189.95,1.0,1,1.0,1.0,189.95,1,189.95,1.0,1,1.0,1.0,189.95,1,189.95,1.0,1,1.0,1.0,1.0
2281,940402,E54997,3726E2,1039.79,2018-09-07 03:04:51.573,2018-09-07 03:04:52.807,True,475,53,65301,65301,1.0,1,1.0,1.0,1,1039.79,1,1039.79,1.0,1,1.0,1.0,1039.79,1,1039.79,1.0,1,1.0,1.0,1039.79,1,1039.79,1.0,1,1.0,1.0,1.0
2282,9789F1,5F9D27,3726E2,119.97,2018-09-07 12:43:08.637,2018-09-07 12:43:09.933,True,666,50,49646,49646,1.0,1,1.0,1.0,1,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,119.97,1,119.97,1.0,1,1.0,1.0,1.0
2283,1A7EF6,1826A7,3726E2,225.97,2018-09-08 17:18:48.283,2018-09-08 17:18:49.390,True,682,48,33014,33014,1.0,1,1.0,1.0,1,225.97,1,225.97,1.0,1,1.0,1.0,225.97,1,225.97,1.0,1,1.0,1.0,225.97,1,225.97,1.0,1,1.0,1.0,1.0
2284,B4BFCB,4E579A,3726E2,232.46,2018-09-12 11:45:46.603,2018-09-12 11:45:47.903,True,623,41,19128,19130,1.0,1,1.0,1.0,1,232.46,1,232.46,1.0,1,1.0,1.0,232.46,1,232.46,1.0,1,1.0,1.0,232.46,1,232.46,1.0,1,1.0,1.0,1.0
2285,C35101,23F6EB,3726E2,389.29,2018-09-12 23:43:32.817,2018-09-12 23:43:34.020,True,540,58,45406-4734,45406-4734,1.0,1,1.0,1.0,1,389.29,1,389.29,1.0,1,1.0,1.0,389.29,1,389.29,1.0,1,1.0,1.0,389.29,1,389.29,1.0,1,1.0,1.0,1.0
2286,DD3889,434D04,3726E2,284.16,2018-09-14 07:19:56.663,2018-09-14 07:19:57.663,True,762,65,94608,94608,1.0,1,1.0,1.0,1,284.16,1,284.16,1.0,1,1.0,1.0,284.16,1,284.16,1.0,1,1.0,1.0,284.16,1,284.16,1.0,1,1.0,1.0,1.0
2287,9EADB5,2B0C5E,3726E2,329.99,2018-09-15 06:07:24.443,2018-09-15 06:07:25.477,True,643,38,11575,11575,1.0,1,1.0,1.0,1,329.99,1,329.99,1.0,1,1.0,1.0,329.99,1,329.99,1.0,1,1.0,1.0,329.99,1,329.99,1.0,1,1.0,1.0,1.0
2288,47035F,5881BE,3726E2,199.95,2018-09-16 00:03:26.987,2018-09-16 00:03:28.067,True,758,61,14527,14527,1.0,1,1.0,1.0,1,199.95,1,199.95,1.0,1,1.0,1.0,199.95,1,199.95,1.0,1,1.0,1.0,199.95,1,199.95,1.0,1,1.0,1.0,1.0
2289,F8550E,506876,3726E2,180.46,2018-09-17 18:01:00.477,2018-09-17 18:01:02.023,True,611,34,53937,53937,1.0,0,0.0,0.0,1,180.46,1,180.46,1.0,0,0.0,0.0,180.46,1,180.46,1.0,0,0.0,0.0,180.46,1,180.46,1.0,0,0.0,0.0,1.0
2290,79EBE2,4EEC49,3726E2,265.18,2018-09-22 01:01:02.367,2018-09-22 01:01:04.523,True,531,42,89115,89115,1.0,1,1.0,1.0,1,265.18,1,265.18,1.0,1,1.0,1.0,265.18,1,265.18,1.0,1,1.0,1.0,265.18,1,265.18,1.0,1,1.0,1.0,1.0
2291,8A4888,539A0D,3726E2,199.95,2018-09-25 18:13:53.357,2018-09-25 18:13:54.857,True,544,26,22060,22060,1.0,1,1.0,0.0,1,199.95,1,199.95,1.0,1,1.0,0.0,199.95,1,199.95,1.0,1,1.0,0.0,199.95,1,199.95,1.0,1,1.0,0.0,1.0
2292,8F3D2D,F97DA7,3726E2,485.93,2018-09-28 12:18:52.683,2018-09-28 12:18:53.043,True,646,42,28139,28139,1.0,1,1.0,1.0,1,485.93,1,485.93,1.0,1,1.0,1.0,485.93,1,485.93,1.0,1,1.0,1.0,485.93,1,485.93,1.0,1,1.0,1.0,1.0
2293,0EBDC7,3150D8,3726E2,262.73,2018-10-02 18:31:52.440,2018-10-02 18:31:52.753,True,560,32,91950,91950,1.0,0,0.0,0.0,1,262.73,1,262.73,1.0,0,0.0,0.0,262.73,1,262.73,1.0,0,0.0,0.0,262.73,1,262.73,1.0,0,0.0,0.0,1.0
2294,95EECE,8CAF4C,3726E2,278.8,2018-10-05 12:46:21.197,2018-10-05 12:46:21.540,True,644,22,95682,95682,1.0,1,1.0,1.0,1,278.8,1,278.8,1.0,1,1.0,1.0,278.8,1,278.8,1.0,1,1.0,1.0,278.8,1,278.8,1.0,1,1.0,1.0,1.0
2295,5782B9,B48433,3726E2,265.95,2018-10-06 13:48:11.297,2018-10-06 13:48:11.593,True,601,40,11552,11575,1.0,1,1.0,1.0,1,265.95,1,265.95,1.0,1,1.0,1.0,265.95,1,265.95,1.0,1,1.0,1.0,265.95,1,265.95,1.0,1,1.0,1.0,1.0
2296,54FC1D,619463,3726E2,229.95,2018-10-08 00:24:30.243,2018-10-08 00:24:30.853,True,519,37,63033,63033,1.0,1,1.0,1.0,1,229.95,1,229.95,1.0,1,1.0,1.0,229.95,1,229.95,1.0,1,1.0,1.0,229.95,1,229.95,1.0,1,1.0,1.0,1.0
2297,B0A389,743CFD,3726E2,875.89,2018-10-10 15:50:05.303,2018-10-10 15:50:05.677,True,738,61,17103,17103,1.0,1,1.0,1.0,1,875.89,1,875.89,1.0,1,1.0,1.0,875.89,1,875.89,1.0,1,1.0,1.0,875.89,1,875.89,1.0,1,1.0,1.0,1.0
2298,F62087,9F3825,3B88C5,52.19,2018-08-28 20:49:14.113,2018-08-28 20:49:15.487,True,611,22,35405,35405,1.0,1,1.0,1.0,1,52.19,1,52.19,1.0,1,1.0,1.0,52.19,1,52.19,1.0,1,1.0,1.0,52.19,1,52.19,1.0,1,1.0,1.0,1.0
2299,226C27,B16801,3B88C5,25.5,2018-08-28 21:45:04.387,2018-08-28 21:45:06.010,True,642,26,90262,90262,1.0,1,1.0,1.0,1,25.5,1,25.5,1.0,1,1.0,1.0,25.5,1,25.5,1.0,1,1.0,1.0,25.5,1,25.5,1.0,1,1.0,1.0,1.0
2300,0339B7,D0DFED,3B88C5,84.99,2018-08-28 22:05:58.787,2018-08-28 22:06:00.210,True,602,19,46628,46628,1.0,1,1.0,1.0,1,84.99,1,84.99,1.0,1,1.0,1.0,84.99,1,84.99,1.0,1,1.0,1.0,84.99,1,84.99,1.0,1,1.0,1.0,1.0
2301,163124,FCBFF5,3B88C5,43.89,2018-08-28 22:11:15.163,2018-08-28 22:11:16.603,True,635,31,75051,75051,1.0,1,1.0,1.0,1,43.89,1,43.89,1.0,1,1.0,1.0,43.89,1,43.89,1.0,1,1.0,1.0,43.89,1,43.89,1.0,1,1.0,1.0,1.0
2302,5EB4C2,F3CC48,3B88C5,44.2,2018-08-28 22:56:06.517,2018-08-28 22:56:07.673,True,743,22,60188-1713,60188-1713,1.0,1,1.0,1.0,1,44.2,1,44.2,1.0,1,1.0,1.0,44.2,1,44.2,1.0,1,1.0,1.0,44.2,1,44.2,1.0,1,1.0,1.0,1.0
2303,A4F811,39DDD8,3B88C5,42.8,2018-08-29 03:14:22.040,2018-08-29 03:14:24.287,True,533,31,33860,33860,1.0,1,1.0,1.0,1,42.8,1,42.8,1.0,1,1.0,1.0,42.8,1,42.8,1.0,1,1.0,1.0,42.8,1,42.8,1.0,1,1.0,1.0,1.0
2304,C1B1B0,FF45FA,3B88C5,134.98,2018-08-29 04:23:41.710,2018-08-29 04:23:42.997,True,585,44,90630,90630,1.0,1,1.0,1.0,1,134.98,1,134.98,1.0,1,1.0,1.0,134.98,1,134.98,1.0,1,1.0,1.0,134.98,1,134.98,1.0,1,1.0,1.0,1.0
2305,770198,549E24,3B88C5,83.7,2018-08-29 13:52:16.013,2018-08-29 13:52:17.513,True,502,29,77063,77057,1.0,1,1.0,0.0,1,83.7,1,83.7,1.0,1,1.0,0.0,83.7,1,83.7,1.0,1,1.0,0.0,83.7,1,83.7,1.0,1,1.0,0.0,1.0
2306,08BF24,706711,3B88C5,78.2,2018-08-29 17:22:35.833,2018-08-29 17:22:37.303,True,611,21,60632,60632,1.0,1,1.0,1.0,1,78.2,1,78.2,1.0,1,1.0,1.0,78.2,1,78.2,1.0,1,1.0,1.0,78.2,1,78.2,1.0,1,1.0,1.0,1.0
2307,481687,B2340D,3B88C5,58.5,2018-08-30 00:37:08.533,2018-08-30 00:37:11.753,True,611,23,92335,92316,1.0,1,1.0,1.0,1,58.5,1,58.5,1.0,1,1.0,1.0,58.5,1,58.5,1.0,1,1.0,1.0,58.5,1,58.5,1.0,1,1.0,1.0,1.0
2308,2CC187,E08F9A,3B88C5,70.48,2018-08-30 00:51:46.530,2018-08-30 00:51:47.670,True,691,62,95111,95111,1.0,1,1.0,1.0,1,70.48,1,70.48,1.0,1,1.0,1.0,70.48,1,70.48,1.0,1,1.0,1.0,70.48,1,70.48,1.0,1,1.0,1.0,1.0
2309,62AD93,7A1C46,3B88C5,58.5,2018-08-30 03:39:17.003,2018-08-30 03:39:19.253,True,611,23,92553,92553,1.0,1,1.0,1.0,1,58.5,1,58.5,1.0,1,1.0,1.0,58.5,1,58.5,1.0,1,1.0,1.0,58.5,1,58.5,1.0,1,1.0,1.0,1.0
2310,360CF8,9AA268,3B88C5,40.99,2018-08-30 16:49:28.220,2018-08-30 16:49:29.593,True,549,56,49720,49720,1.0,1,1.0,0.0,1,40.99,1,40.99,1.0,1,1.0,0.0,40.99,1,40.99,1.0,1,1.0,0.0,40.99,1,40.99,1.0,1,1.0,0.0,1.0
2311,FAEF53,609D19,3B88C5,48.75,2018-08-30 19:38:17.273,2018-08-30 19:38:18.477,True,611,20,91306,91306,1.0,1,1.0,1.0,1,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,1.0
2312,D06FAE,DF4F39,3B88C5,60.99,2018-08-30 19:54:40.947,2018-08-30 19:54:42.133,True,612,19,79907,79907,1.0,1,1.0,1.0,1,60.99,1,60.99,1.0,1,1.0,1.0,60.99,1,60.99,1.0,1,1.0,1.0,60.99,1,60.99,1.0,1,1.0,1.0,1.0
2313,1FEECF,41AFE4,3B88C5,48.75,2018-08-30 20:15:32.960,2018-08-30 20:15:34.180,True,562,25,96792,96792,1.0,1,1.0,1.0,1,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,1.0
2314,B22FD0,82CA73,3B88C5,48.75,2018-08-30 20:45:37.633,2018-08-30 20:45:39.087,True,611,21,97305,97305,1.0,1,1.0,1.0,1,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,1.0
2315,0C7FD7,0FEB8E,3B88C5,48.75,2018-08-30 21:06:16.747,2018-08-30 21:06:18.167,True,594,27,75069,75069,1.0,1,1.0,1.0,1,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,48.75,1,48.75,1.0,1,1.0,1.0,1.0
